UFID|UF_SECURITY_FLG|UF_PROTECT_FLG|UF_PUBLISH_FLG
88074260|N|N|Y
88074421|N|N|N
88074478|N|N|Y
88074493|N|N|N
88074519|N|N|Y
88074752|N|N|Y
88074801|N|N|Y
88074841|N|N|N
88074959|N|N|Y
88074972|N|N|Y
88074980|N|N|N
88075010|N|N|N
88075140|N|N|N
88075221|N|N|Y
88075261|N|N|N
88075317|N|N|N
88075327|N|N|Y
88075331|N|N|Y
88075342|N|N|Y
88075368|N|N|Y
88075630|N|N|N
88075640|N|N|Y
88075681|N|N|N
88075820|N|N|Y
88075850|N|N|N
88075883|N|N|Y
88075964|N|N|Y
88076030|N|N|N
88076060|N|N|N
88076071|N|N|N
88076101|N|N|N
88076200|N|N|N
88076390|N|N|N
88076424|N|N|Y
88076443|N|N|Y
88076490|N|N|N
88076521|N|N|N
88076707|N|N|Y
88076941|N|N|N
88076965|N|N|Y
88077030|N|N|N
88077101|N|N|Y
88077310|N|N|Y
88077361|N|N|N
88077450|N|N|N
88077506|N|N|Y
88077640|N|N|N
88077649|N|N|N
88077681|N|N|Y
88077781|N|N|N
88077990|N|N|N
88078047|N|N|Y
88078060|N|N|N
88078119|N|N|Y
88078137|N|N|Y
88078148|N|N|Y
88078193|N|N|Y
88078201|N|N|N
88078210|N|N|N
88078303|N|N|Y
88078400|N|N|Y
88078486|N|N|Y
88078509|N|N|Y
88078529|N|N|Y
88078588|N|N|Y
88078621|N|N|N
88078708|N|N|Y
88078800|N|N|N
88078810|N|N|Y
88078815|N|N|Y
88078909|N|N|Y
88078936|N|N|Y
88078981|N|N|Y
88079000|N|N|Y
88079041|N|N|N
88079051|N|N|Y
88079110|N|N|Y
88079121|N|N|Y
88079129|N|N|Y
88079152|N|N|Y
88079227|N|N|N
88079239|N|N|Y
88079242|N|N|Y
88079434|N|N|Y
88079435|N|N|Y
88079461|N|N|N
88079593|N|N|Y
88079669|N|N|Y
88079670|N|N|Y
88079679|N|N|Y
88079740|N|N|N
88079881|N|N|N
88080080|N|N|N
88080170|N|N|Y
88080211|N|N|Y
88080272|N|N|Y
88080301|N|N|N
88080340|N|N|N
88080381|N|N|Y
88080410|N|N|N
88080422|N|N|Y
88080450|N|N|N
88080468|N|N|Y
88080520|N|N|N
88080628|N|N|Y
88080641|N|N|Y
88080690|N|N|N
88080700|N|N|N
88080721|N|N|N
88080752|N|N|Y
88080800|N|N|N
88080805|N|N|N
88080820|N|N|N
88080956|N|N|Y
88080990|N|N|N
88081015|N|N|N
88081051|N|N|Y
88081079|N|N|Y
88081110|N|N|N
88081112|N|N|Y
88081134|N|N|Y
88081141|N|N|N
88081148|N|N|Y
88081151|N|N|Y
88081160|N|N|Y
88081164|N|N|Y
88081165|N|N|Y
88081197|N|N|Y
88081220|N|N|Y
88081293|N|N|Y
88081340|N|N|N
88081351|N|N|Y
88081417|N|N|Y
88081493|N|N|Y
88081526|N|N|Y
88081561|N|N|N
88081598|N|N|Y
88081599|N|N|Y
88081621|N|N|Y
88081634|N|N|Y
88081710|N|N|N
88081815|N|N|N
88081817|N|N|Y
88081834|N|N|Y
88081869|N|N|Y
88081884|N|N|Y
88081908|N|N|Y
88081981|N|N|N
88081994|N|N|Y
88082120|N|N|N
88082199|N|N|N
88082320|N|N|N
88082326|N|N|Y
88082350|N|N|Y
88082375|N|N|Y
88082383|N|N|N
88082401|N|N|N
88082430|N|N|N
88082581|N|N|Y
88082651|N|N|Y
88082674|N|N|Y
88082821|N|N|N
88082916|N|N|Y
88082962|N|N|Y
88082991|N|N|Y
88083009|N|N|Y
88083048|N|N|N
88083069|N|N|Y
88083241|N|N|N
88083310|N|N|Y
88083390|N|N|N
88083394|N|N|Y
88083457|N|N|Y
88083461|N|N|N
88083661|N|N|N
88083830|N|N|N
88083919|N|N|Y
88083920|N|N|N
88083961|N|N|N
88083998|N|N|Y
88084005|N|N|Y
88084056|N|N|Y
88084081|N|N|N
88084137|N|N|Y
88084189|N|N|Y
88084314|N|N|Y
88084360|N|N|N
88084420|N|N|N
88084501|N|N|N
88084520|N|N|Y
88084539|N|N|Y
88084620|N|N|N
88084646|N|N|Y
88084680|N|N|N
88084808|N|N|Y
88084838|N|N|Y
88084839|N|N|Y
88084840|N|N|N
88084864|N|N|Y
88084880|N|N|Y
88084921|N|N|N
88084965|N|N|Y
88085080|N|N|Y
88085090|N|N|N
88085104|N|N|Y
88085280|N|N|N
88085341|N|N|N
88085361|N|N|N
88085539|N|N|N
88085551|N|N|Y
88085560|N|N|N
88085621|N|N|Y
88085623|N|N|Y
88085761|N|N|N
88086120|N|N|N
88086162|N|N|Y
88086181|N|N|N
88086195|N|N|Y
88086366|N|N|Y
88086418|N|N|Y
88086428|N|N|Y
88086461|N|N|Y
88086601|N|N|N
88086618|N|N|N
88086690|N|N|N
88086703|N|N|Y
88086911|N|N|Y
88086960|N|N|N
88087021|N|N|N
88087109|N|N|Y
88087115|N|N|Y
88087117|N|N|N
88087244|N|N|Y
88087348|N|N|Y
88087441|N|N|N
88087500|N|N|N
88087707|N|N|Y
88087750|N|N|Y
88087785|N|N|Y
88087829|N|N|Y
88087852|N|N|Y
88087861|N|N|N
88087910|N|N|Y
88087912|N|N|Y
88087991|N|N|Y
88088038|N|N|Y
88088050|N|N|N
88088053|N|N|Y
88088110|N|N|Y
88088158|N|N|N
88088185|N|N|Y
88088281|N|N|N
88088296|N|N|Y
88088326|N|N|Y
88088402|N|N|Y
88088420|N|N|Y
88088549|N|N|Y
88088570|N|N|N
88088571|N|N|Y
88088581|N|N|N
88088595|N|N|Y
88088680|N|N|Y
88088695|N|N|N
88088701|N|N|N
88088710|N|N|N
88088851|N|N|N
88088854|N|N|Y
88088867|N|N|Y
88088910|N|N|Y
88088920|N|N|Y
88088970|N|N|Y
88088971|N|N|Y
88088997|N|N|Y
88089009|N|N|Y
88089040|N|Y|N
88089070|N|N|N
88089117|N|N|Y
88089121|N|N|N
88089143|N|N|N
88089297|N|N|Y
88089312|N|N|Y
88089330|N|N|N
88089338|N|N|Y
88089408|N|N|Y
88089410|N|N|N
88089420|N|N|N
88089438|N|N|Y
88089460|N|N|N
88089541|N|N|N
88089564|N|N|N
88089571|N|N|Y
88089599|N|N|Y
88089761|N|N|Y
88089860|N|N|Y
88089918|N|N|Y
88089929|N|N|Y
88089949|N|N|Y
88089961|N|N|N
88089976|N|N|Y
88090030|N|N|Y
88090081|N|N|Y
88090082|N|N|Y
88090200|N|N|N
88090273|N|N|N
88090317|N|N|Y
88090381|N|N|N
88090448|N|N|Y
88090480|N|N|N
88090490|N|N|Y
88090560|N|N|N
88090740|N|N|N
88090751|N|N|Y
88090801|N|N|N
88090824|N|N|Y
88090840|N|N|Y
88090860|N|N|Y
88090949|N|N|Y
88091018|N|N|Y
88091031|N|N|Y
88091091|N|N|Y
88091112|N|N|Y
88091118|N|N|Y
88091174|N|N|Y
88091178|N|N|Y
88091221|N|N|N
88091240|N|N|N
88091282|N|N|Y
88091361|N|N|Y
88091383|N|N|Y
88091389|N|N|Y
88091393|N|N|Y
88091398|N|N|Y
88091400|N|N|N
88091465|N|N|Y
88091484|N|N|Y
88091491|N|N|Y
88091528|N|N|N
88091532|N|N|Y
88091549|N|N|Y
88091558|N|N|Y
88091567|N|N|Y
88091572|N|N|Y
88091575|N|N|Y
88091585|N|N|Y
88091620|N|N|N
88091627|N|N|Y
88091641|N|N|N
88091740|N|N|N
88091799|N|N|Y
88091851|N|N|N
88091853|N|N|Y
88091900|N|N|N
88091904|N|N|Y
88092061|N|N|N
88092113|N|N|Y
88092128|N|N|Y
88092139|N|N|Y
88092173|N|N|Y
88092180|N|N|N
88092199|N|N|N
88092310|N|N|N
88092336|N|N|Y
88092481|N|N|N
88092619|N|N|Y
88092654|N|N|Y
88092901|N|N|N
88093030|N|N|Y
88093035|N|N|Y
88093053|N|N|Y
88093059|N|N|Y
88093100|N|N|N
88093165|N|N|Y
88093195|N|N|Y
88093321|N|N|N
88093350|N|N|Y
88093429|N|N|N
88093430|N|N|N
88093506|N|N|Y
88093550|N|N|N
88093680|N|N|Y
88093736|N|N|Y
88093741|N|N|N
88093796|N|N|Y
88093800|N|N|N
88093926|N|N|Y
88093935|N|N|Y
88093958|N|N|Y
88094115|N|N|Y
88094161|N|N|N
88094221|N|N|Y
88094230|N|N|N
88094248|N|N|Y
88094277|N|N|Y
88094341|N|N|Y
88094458|N|N|N
88094539|N|N|Y
88094545|N|N|Y
88094581|N|N|N
88094630|N|N|N
88094641|N|N|Y
88094660|N|N|Y
88094700|N|N|N
88094818|N|N|Y
88094951|N|N|Y
88094958|N|N|Y
88095001|N|N|N
88095007|N|N|N
88095010|N|N|Y
88095050|N|N|N
88095090|N|N|N
88095282|N|N|Y
88095300|N|N|N
88095359|N|N|Y
88095395|N|N|Y
88095421|N|N|N
88095438|N|N|Y
88095453|N|N|Y
88095530|N|N|N
88095560|N|N|N
88095634|N|N|Y
88095690|N|N|N
88095735|N|N|Y
88095841|N|N|N
88095900|N|N|Y
88095910|N|N|N
88095948|N|N|Y
88096025|N|N|Y
88096030|N|N|N
88096104|N|N|Y
88096108|N|N|Y
88096126|N|N|Y
88096163|N|N|Y
88096261|N|N|N
88096299|N|N|Y
88096307|N|N|Y
88096310|N|N|N
88096368|N|N|N
88096441|N|N|Y
88096476|N|N|Y
88096542|N|N|Y
88096585|N|N|N
88096605|N|N|Y
88096653|N|N|Y
88096681|N|N|N
88096768|N|N|Y
88096927|N|N|Y
88096954|N|N|Y
88096965|N|N|Y
88096982|N|N|Y
88097101|N|N|N
88097179|N|N|Y
88097180|N|N|N
88097189|N|N|Y
88097220|N|N|N
88097239|N|N|N
88097260|N|N|Y
88097337|N|N|N
88097500|N|N|Y
88097511|N|N|Y
88097521|N|N|N
88097523|N|N|Y
88097610|N|N|Y
88097740|N|N|N
88097829|N|N|Y
88097920|N|N|N
88097941|N|N|N
88098064|N|N|Y
88098079|N|N|Y
88098160|N|N|N
88098163|N|N|N
88098184|N|N|Y
88098254|N|N|Y
88098289|N|N|Y
88098290|N|N|N
88098351|N|N|Y
88098361|N|N|N
88098590|N|N|Y
88098605|N|N|Y
88098781|N|N|N
88098806|N|N|Y
88098870|N|N|N
88098890|N|N|N
88098920|N|N|N
88098945|N|N|Y
88098951|N|N|Y
88098997|N|N|Y
88099020|N|N|N
88099090|N|N|N
88099101|N|N|N
88099146|N|N|Y
88099201|N|N|N
88099233|N|N|Y
88099298|N|N|Y
88099534|N|N|Y
88099558|N|N|Y
88099596|N|N|N
88099621|N|N|N
88099687|N|N|Y
88099716|N|N|Y
88099740|N|N|Y
88099741|N|N|N
88099770|N|N|N
88099840|N|N|Y
88099859|N|N|Y
88099871|N|N|Y
88099930|N|N|N
88100041|N|N|N
88100192|N|N|N
88100228|N|N|Y
88100460|N|N|N
88100461|N|N|N
88100483|N|N|Y
88100509|N|N|Y
88100538|N|N|Y
88100600|N|N|N
88100630|N|N|N
88100769|N|N|Y
88100881|N|N|N
88100907|N|N|Y
88100928|N|N|Y
88100998|N|N|Y
88101174|N|N|Y
88101226|N|N|Y
88101290|N|N|N
88101301|N|N|N
88101310|N|N|Y
88101311|N|N|Y
88101314|N|N|Y
88101319|N|N|N
88101431|N|N|Y
88101450|N|N|N
88101610|N|N|Y
88101620|N|N|Y
88101628|N|N|Y
88101650|N|N|N
88101721|N|N|N
88101797|N|N|Y
88101851|N|N|Y
88101901|N|N|N
88101969|N|N|Y
88102141|N|N|N
88102151|N|N|Y
88102270|N|N|N
88102360|N|N|N
88102371|N|N|Y
88102392|N|N|Y
88102414|N|N|Y
88102508|N|N|Y
88102561|N|N|N
88102712|N|N|Y
88102740|N|N|Y
88102750|N|N|Y
88102897|N|N|N
88102933|N|N|Y
88102981|N|N|N
88103141|N|N|Y
88103159|N|N|Y
88103348|N|N|Y
88103401|N|N|N
88103410|N|N|N
88103440|N|N|Y
88103455|N|N|Y
88103474|N|N|Y
88103680|N|N|N
88103706|N|N|N
88103750|N|N|N
88103800|N|N|N
88103819|N|N|Y
88103821|N|N|N
88104015|N|N|Y
88104120|N|N|N
88104159|N|N|Y
88104198|N|N|Y
88104241|N|N|N
88104290|N|N|N
88104428|N|N|Y
88104460|N|N|Y
88104475|N|N|N
88104556|N|N|N
88104617|N|N|Y
88104661|N|N|N
88104730|N|N|N
88104760|N|N|N
88104808|N|N|Y
88104850|N|N|N
88104941|N|N|Y
88104951|N|N|Y
88105081|N|N|N
88105097|N|N|Y
88105271|N|N|Y
88105380|N|N|N
88105393|N|N|Y
88105443|N|N|Y
88105498|N|N|Y
88105501|N|N|N
88105570|N|N|N
88105616|N|N|Y
88105620|N|N|N
88105638|N|N|Y
88105684|N|N|Y
88105900|N|N|N
88105921|N|N|N
88106006|N|N|Y
88106053|N|N|N
88106060|N|N|N
88106103|N|N|Y
88106105|N|N|Y
88106124|N|N|Y
88106141|N|N|Y
88106169|N|N|Y
88106179|N|N|Y
88106198|N|N|Y
88106210|N|N|N
88106269|N|N|Y
88106329|N|N|Y
88106340|N|N|N
88106341|N|N|N
88106427|N|N|Y
88106448|N|N|Y
88106481|N|N|Y
88106578|N|N|Y
88106720|N|N|Y
88106761|N|N|N
88106924|N|N|Y
88107170|N|N|Y
88107181|N|N|N
88107261|N|N|Y
88107290|N|N|N
88107410|N|N|N
88107601|N|N|N
88107631|N|N|N
88107640|N|N|N
88107663|N|N|Y
88107686|N|N|N
88107710|N|N|Y
88107800|N|N|N
88107802|N|N|Y
88107903|N|N|N
88107913|N|N|Y
88107916|N|N|Y
88107973|N|N|Y
88108021|N|N|N
88108070|N|N|N
88108081|N|N|Y
88108177|N|N|Y
88108230|N|N|N
88108282|N|N|Y
88108300|N|N|N
88108322|N|N|Y
88108330|N|N|N
88108343|N|N|Y
88108384|N|N|Y
88108441|N|N|N
88108470|N|N|N
88108497|N|N|Y
88108581|N|N|Y
88108619|N|N|Y
88108623|N|N|Y
88108656|N|N|Y
88108831|N|N|Y
88108849|N|N|Y
88108861|N|N|N
88108884|N|N|Y
88108890|N|N|N
88108909|N|N|Y
88108910|N|N|N
88108911|N|N|Y
88108915|N|N|Y
88108940|N|N|N
88108975|N|N|Y
88109013|N|N|Y
88109111|N|N|Y
88109198|N|N|N
88109200|N|N|Y
88109209|N|N|N
88109220|N|N|N
88109281|N|N|N
88109300|N|N|N
88109399|N|N|Y
88109425|N|N|Y
88109455|N|N|Y
88109469|N|N|Y
88109560|N|N|N
88109664|N|N|Y
88109701|N|N|N
88109820|N|N|N
88109821|N|N|Y
88109822|N|N|Y
88109838|N|N|Y
88109871|N|N|Y
88109915|N|N|Y
88109924|N|N|N
88109948|N|N|Y
88109966|N|N|Y
88109981|N|Y|N
88110069|N|N|Y
88110100|N|N|N
88110119|N|N|Y
88110121|N|N|N
88110140|N|N|N
88110142|N|N|Y
88110150|N|N|N
88110311|N|N|Y
88110329|N|N|Y
88110330|N|N|Y
88110369|N|N|Y
88110418|N|N|Y
88110449|N|N|Y
88110450|N|N|N
88110507|N|N|Y
88110541|N|N|N
88110600|N|N|N
88110621|N|N|Y
88110640|N|N|Y
88110787|N|N|N
88110885|N|N|Y
88110916|N|N|N
88110921|N|N|Y
88110938|N|N|N
88110961|N|N|N
88111048|N|N|Y
88111071|N|N|Y
88111110|N|N|Y
88111116|N|N|Y
88111195|N|N|Y
88111261|N|N|Y
88111381|N|N|N
88111396|N|N|Y
88111424|N|N|N
88111473|N|N|Y
88111476|N|N|Y
88111521|N|N|Y
88111580|N|N|N
88111589|N|N|Y
88111613|N|N|Y
88111628|N|N|Y
88111660|N|N|N
88111733|N|N|Y
88111770|N|N|N
88111801|N|N|N
88111830|N|N|Y
88111846|N|N|Y
88111849|N|N|Y
88111861|N|N|N
88111881|N|N|Y
88112000|N|N|N
88112130|N|N|Y
88112171|N|N|Y
88112221|N|N|N
88112365|N|N|N
88112371|N|N|Y
88112565|N|N|Y
88112641|N|N|N
88112671|N|N|Y
88112809|N|N|Y
88112813|N|N|Y
88112850|N|N|N
88112884|N|N|Y
88112905|N|N|N
88112914|N|N|Y
88112940|N|N|N
88113061|N|N|N
88113114|N|N|Y
88113131|N|N|Y
88113140|N|N|N
88113153|N|N|N
88113173|N|N|Y
88113184|N|N|Y
88113195|N|N|Y
88113197|N|N|Y
88113212|N|N|Y
88113310|N|N|Y
88113318|N|N|Y
88113390|N|N|N
88113418|N|N|Y
88113471|N|N|Y
88113481|N|N|N
88113509|N|N|Y
88113530|N|N|N
88113538|N|N|Y
88113550|N|N|N
88113584|N|N|Y
88113636|N|N|Y
88113640|N|N|Y
88113720|N|N|N
88113740|N|N|N
88113753|N|N|Y
88113800|N|N|Y
88113829|N|N|N
88113840|N|N|N
88113852|N|N|Y
88113857|N|N|Y
88113872|N|N|N
88113875|N|N|Y
88113892|N|N|Y
88113901|N|N|N
88113942|N|N|Y
88113943|N|N|N
88113948|N|N|Y
88114130|N|N|Y
88114240|N|N|N
88114294|N|N|Y
88114321|N|N|N
88114338|N|N|Y
88114361|N|N|Y
88114413|N|N|Y
88114441|N|N|Y
88114528|N|N|N
88114540|N|N|Y
88114557|N|N|Y
88114600|N|N|Y
88114640|N|N|Y
88114713|N|N|Y
88114741|N|N|N
88114835|N|N|Y
88114860|N|N|N
88114889|N|N|Y
88114891|N|N|Y
88114895|N|N|Y
88114910|N|N|Y
88114915|N|N|Y
88114928|N|N|Y
88114944|N|N|Y
88114979|N|N|Y
88115110|N|N|Y
88115113|N|N|Y
88115131|N|N|Y
88115161|N|N|N
88115230|N|N|Y
88115262|N|N|Y
88115321|N|N|Y
88115343|N|N|Y
88115376|N|N|Y
88115430|N|N|N
88115521|N|N|N
88115530|N|N|N
88115538|N|N|N
88115569|N|N|Y
88115581|N|N|N
88115620|N|N|Y
88115699|N|N|Y
88115781|N|N|N
88115884|N|N|Y
88115903|N|N|Y
88115917|N|N|Y
88115970|N|N|N
88116001|N|N|N
88116010|N|N|N
88116028|N|N|Y
88116035|N|N|Y
88116086|N|N|Y
88116098|N|N|Y
88116106|N|N|N
88116108|N|N|Y
88116110|N|N|N
88116138|N|N|Y
88116169|N|N|Y
88116177|N|N|Y
88116179|N|N|Y
88116180|N|N|Y
88116317|N|N|Y
88116421|N|N|N
88116423|N|N|Y
88116443|N|N|Y
88116458|N|N|Y
88116459|N|N|Y
88116480|N|N|N
88116508|N|N|Y
88116555|N|N|Y
88116590|N|N|N
88116616|N|N|Y
88116650|N|N|N
88116661|N|N|Y
88116694|N|N|Y
88116829|N|N|Y
88116841|N|N|N
88116957|N|N|Y
88116999|N|N|Y
88117099|N|N|N
88117133|N|N|Y
88117146|N|N|Y
88117163|N|N|Y
88117164|N|N|Y
88117187|N|N|N
88117188|N|N|Y
88117196|N|N|Y
88117198|N|N|Y
88117210|N|N|N
88117261|N|N|N
88117306|N|N|N
88117350|N|N|Y
88117410|N|N|N
88117461|N|N|Y
88117469|N|N|Y
88117510|N|N|Y
88117521|N|N|N
88117540|N|N|Y
88117572|N|N|Y
88117598|N|N|N
88117613|N|N|Y
88117630|N|N|Y
88117681|N|N|N
88117691|N|N|Y
88117710|N|N|Y
88117715|N|N|Y
88117820|N|N|Y
88117830|N|N|N
88117849|N|N|Y
88117899|N|N|Y
88117940|N|N|N
88117959|N|N|Y
88117981|N|N|Y
88117998|N|N|Y
88118038|N|N|Y
88118081|N|N|Y
88118101|N|N|N
88118108|N|N|N
88118115|N|N|Y
88118118|N|N|Y
88118129|N|N|N
88118141|N|N|Y
88118149|N|N|Y
88118152|N|N|Y
88118155|N|N|Y
88118157|N|N|Y
88118206|N|N|N
88118209|N|N|Y
88118259|N|N|Y
88118275|N|N|Y
88118300|N|N|Y
88118308|N|N|Y
88118315|N|N|Y
88118317|N|N|Y
88118370|N|N|Y
88118385|N|N|N
88118403|N|N|Y
88118466|N|N|Y
88118518|N|N|Y
88118521|N|N|N
88118528|N|N|Y
88118617|N|N|Y
88118622|N|N|Y
88118630|N|N|Y
88118672|N|N|Y
88118677|N|N|N
88118782|N|N|N
88118903|N|N|Y
88118914|N|N|N
88118917|N|N|Y
88118918|N|N|Y
88118938|N|N|Y
88118941|N|N|N
88118985|N|N|Y
88118993|N|N|Y
88119058|N|N|Y
88119061|N|N|Y
88119109|N|N|N
88119110|N|N|N
88119111|N|N|Y
88119118|N|N|Y
88119121|N|N|Y
88119128|N|N|Y
88119137|N|N|Y
88119142|N|N|Y
88119146|N|N|Y
88119163|N|N|Y
88119196|N|N|Y
88119234|N|N|Y
88119236|N|N|N
88119263|N|N|Y
88119303|N|N|Y
88119332|N|N|Y
88119350|N|N|Y
88119361|N|N|N
88119370|N|N|Y
88119380|N|N|N
88119407|N|N|Y
88119503|N|N|Y
88119553|N|N|Y
88119704|N|N|Y
88119743|N|N|Y
88119748|N|N|Y
88119749|N|N|Y
88119751|N|N|Y
88119781|N|N|N
88119801|N|N|Y
88119841|N|N|Y
88119949|N|N|Y
88120070|N|N|N
88120201|N|N|N
88120245|N|N|Y
88120255|N|N|N
88120423|N|N|Y
88120520|N|N|N
88120544|N|N|Y
88120621|N|N|N
88120769|N|N|Y
88120780|N|N|Y
88120786|N|N|Y
88120840|N|N|N
88120961|N|N|Y
88120970|N|N|N
88120996|N|N|Y
88121000|N|N|N
88121010|N|N|N
88121041|N|N|N
88121055|N|N|Y
88121108|N|N|Y
88121117|N|N|Y
88121189|N|N|Y
88121209|N|N|N
88121260|N|N|N
88121265|N|N|Y
88121287|N|N|Y
88121308|N|N|Y
88121327|N|N|Y
88121383|N|N|N
88121400|N|N|N
88121411|N|N|Y
88121418|N|N|Y
88121420|N|N|N
88121443|N|N|Y
88121456|N|N|N
88121461|N|N|N
88121600|N|N|Y
88121606|N|N|Y
88121613|N|N|Y
88121620|N|N|Y
88121670|N|N|N
88121691|N|N|Y
88121780|N|N|N
88121790|N|N|N
88121807|N|N|N
88121809|N|N|Y
88121818|N|N|Y
88121833|N|N|N
88121868|N|N|Y
88121880|N|N|N
88121881|N|N|N
88121910|N|N|N
88121929|N|N|Y
88121951|N|N|Y
88121953|N|N|N
88122030|N|N|Y
88122090|N|N|N
88122155|N|N|Y
88122290|N|N|N
88122301|N|N|N
88122409|N|N|Y
88122528|N|N|Y
88122721|N|N|N
88122773|N|N|Y
88122810|N|N|N
88122830|N|N|Y
88122920|N|N|Y
88122950|N|N|Y
88122960|N|N|N
88122999|N|N|Y
88123141|N|N|N
88123410|N|N|N
88123411|N|N|N
88123440|N|N|N
88123491|N|N|Y
88123516|N|N|Y
88123561|N|N|N
88123660|N|N|N
88123710|N|N|Y
88123880|N|N|N
88123934|N|N|N
88123981|N|N|N
88124032|N|N|Y
88124240|N|N|N
88124259|N|N|Y
88124364|N|N|N
88124369|N|N|Y
88124401|N|N|N
88124470|N|N|Y
88124573|N|N|Y
88124820|N|N|N
88124821|N|N|N
88124830|N|N|N
88124851|N|N|N
88124869|N|N|Y
88124937|N|N|Y
88124971|N|N|Y
88124989|N|N|N
88124991|N|N|Y
88125002|N|N|Y
88125114|N|N|Y
88125140|N|N|N
88125241|N|N|N
88125326|N|N|Y
88125343|N|N|Y
88125351|N|N|Y
88125440|N|N|N
88125459|N|N|Y
88125466|N|N|Y
88125558|N|N|N
88125640|N|N|Y
88125641|N|N|Y
88125655|N|N|Y
88125661|N|N|N
88125730|N|N|N
88125745|N|N|Y
88125860|N|N|N
88125902|N|N|Y
88125999|N|N|Y
88126020|N|N|N
88126081|N|N|N
88126196|N|N|Y
88126379|N|N|Y
88126450|N|N|Y
88126488|N|N|Y
88126501|N|N|N
88126565|N|N|Y
88126567|N|N|N
88126737|N|N|Y
88126748|N|N|Y
88126760|N|N|N
88126800|N|N|N
88126826|N|N|N
88126921|N|N|N
88127060|N|N|Y
88127100|N|N|Y
88127231|N|N|Y
88127260|N|N|N
88127278|N|N|Y
88127341|N|N|N
88127517|N|N|Y
88127660|N|N|N
88127690|N|N|N
88127761|N|N|N
88127819|N|N|Y
88127830|N|N|N
88127921|N|N|Y
88127960|N|N|Y
88127961|N|N|Y
88127974|N|N|Y
88127988|N|N|Y
88128010|N|N|N
88128112|N|N|Y
88128117|N|N|Y
88128145|N|N|N
88128153|N|N|Y
88128173|N|N|Y
88128181|N|N|N
88128203|N|N|N
88128268|N|N|Y
88128309|N|N|N
88128318|N|N|Y
88128336|N|N|Y
88128351|N|N|Y
88128360|N|N|Y
88128364|N|N|Y
88128400|N|N|Y
88128421|N|N|Y
88128446|N|N|Y
88128556|N|N|Y
88128601|N|N|N
88128717|N|N|Y
88128860|N|N|N
88128873|N|N|Y
88128897|N|N|N
88128901|N|N|Y
88128908|N|N|Y
88128933|N|N|Y
88128945|N|N|Y
88128951|N|N|Y
88128959|N|N|Y
88128961|N|N|Y
88128988|N|N|Y
88129021|N|N|N
88129034|N|N|Y
88129118|N|N|Y
88129131|N|N|Y
88129169|N|N|Y
88129184|N|N|Y
88129193|N|N|Y
88129250|N|N|N
88129300|N|N|N
88129303|N|N|Y
88129441|N|N|N
88129442|N|N|Y
88129460|N|N|Y
88129473|N|N|N
88129530|N|N|N
88129560|N|N|Y
88129561|N|N|Y
88129601|N|N|N
88129723|N|N|N
88129730|N|N|Y
88129861|N|N|N
88129869|N|N|Y
88129898|N|N|Y
88129930|N|N|Y
88129969|N|N|Y
88129983|N|N|Y
88130040|N|N|N
88130069|N|N|Y
88130104|N|N|Y
88130143|N|N|Y
88130170|N|N|N
88130203|N|N|Y
88130270|N|N|Y
88130281|N|N|N
88130376|N|N|Y
88130414|N|N|Y
88130471|N|N|Y
88130480|N|N|N
88130524|N|N|Y
88130531|N|N|Y
88130591|N|N|Y
88130610|N|N|Y
88130660|N|N|N
88130701|N|N|N
88130810|N|N|Y
88130859|N|N|Y
88130946|N|N|Y
88130951|N|N|N
88130958|N|N|Y
88131044|N|N|Y
88131065|N|N|Y
88131091|N|N|Y
88131121|N|N|N
88131141|N|N|Y
88131168|N|N|Y
88131183|N|N|Y
88131193|N|N|Y
88131244|N|N|N
88131274|N|N|Y
88131282|N|N|N
88131301|N|N|N
88131331|N|N|Y
88131371|N|N|Y
88131388|N|N|Y
88131391|N|N|Y
88131396|N|N|N
88131497|N|N|Y
88131506|N|N|Y
88131523|N|N|Y
88131540|N|N|N
88131541|N|N|N
88131555|N|N|Y
88131575|N|N|Y
88131599|N|N|Y
88131602|N|N|Y
88131606|N|N|Y
88131608|N|N|Y
88131620|N|N|N
88131688|N|N|Y
88131689|N|N|Y
88131708|N|N|Y
88131761|N|N|Y
88131816|N|N|N
88131821|N|N|Y
88131834|N|N|Y
88131853|N|N|Y
88131901|N|N|Y
88131907|N|N|Y
88131938|N|N|Y
88131947|N|N|Y
88131950|N|N|N
88131960|N|N|N
88131961|N|N|N
88131993|N|N|Y
88132137|N|N|Y
88132147|N|N|Y
88132150|N|N|N
88132167|N|N|N
88132178|N|N|Y
88132250|N|N|N
88132310|N|N|Y
88132381|N|N|N
88132395|N|N|Y
88132430|N|N|Y
88132432|N|N|Y
88132471|N|N|Y
88132570|N|N|N
88132630|N|N|N
88132688|N|N|Y
88132750|N|N|N
88132801|N|N|N
88132813|N|N|N
88132840|N|N|Y
88132869|N|N|Y
88132879|N|N|N
88132922|N|N|N
88132970|N|N|N
88132998|N|N|Y
88133101|N|N|N
88133118|N|N|Y
88133119|N|N|Y
88133137|N|N|Y
88133146|N|N|Y
88133164|N|N|Y
88133175|N|N|Y
88133180|N|N|N
88133187|N|N|Y
88133221|N|N|N
88133229|N|N|Y
88133323|N|N|Y
88133330|N|N|N
88133351|N|N|Y
88133380|N|N|N
88133451|N|N|Y
88133540|N|N|N
88133560|N|N|N
88133641|N|N|N
88133740|N|N|N
88133770|N|N|Y
88133818|N|N|Y
88133823|N|N|Y
88133892|N|N|Y
